email,sex,isLGBTQIA,age,civilStatus,isPasigueno,yearsInPasig,barangay,familyMonthlyIncome,religion,curricularProgram,academicStatus,workingStudent,deansLister,presidentsLister,feederSchool,strandInSHS,isPWD
sophia.taylor763@gmail.com,Female,No,19 years old,Living with Partner,No,less than 1 year,Catanduanes,"Between Php21,195 to Php43,838",Aglipay,BSA,Regular,No,No,No,Public,ABM,Yes
sophia.torres745@gmail.com,Female,No,22 years old,Single Parent,Yes,11 - 15 years,Cavite,"Between Php21,195 to Php43,838",Born - Again Christian,BSED-ENG,Regular,No,No,No,Public,HUMSS,No
sophia.walker830@gmail.com,Female,No,22 years old,Separated,Yes,21 - 25 years,San Miguel,"Between Php43,839 to Php76,669",Aglipay,BSCS,Regular,No,No,No,Private,STEM,No
sophia.williams@gmail.com,Female,No,25 years old and above,Separated,Yes,16 - 20 years,Santolan,"Between Php131,485 to Php219,140",Jehovah's Witness,BEED,Irregular,Yes,No,Yes,Private,ABM,No
sophia.wilson920@gmail.com,Female,Yes,18 years old,Single,Yes,less than 1 year,Sagad,"Between Php43,839 to Php76,669",Born - Again Christian,BSED-ENG,Regular,Yes,No,No,Private,Sports Track,No
susan.anderson@gmail.com,Male,No,18 years old,Separated,Yes,1 - 5 years,Sumilang,"Between Php76,670 to Php131,484",Born - Again Christian,BSED-FIL,Regular,No,No,Yes,Private,TVL Track,No
susan.brown651@gmail.com,Male,No,22 years old,Separated,Yes,21 - 25 years,Caniogan,"Less than Php9,520",Born - Again Christian,BSA,Regular,No,No,No,Private,Sports Track,No
susan.campbell@gmail.com,Male,No,23 years old,Single Parent,Yes,21 - 25 years,Quezon City,"Between Php76,670 to Php131,484",Jehovah's Witness,BSA,Regular,Yes,No,Yes,Public,HUMSS,No
susan.clark@gmail.com,Female,No,23 years old,Single Parent,Yes,26 years and above,Palatiw,"Less than Php9,520",Seventh-Day Adventist,BSIT,Irregular,Yes,Yes,No,Private,GAS,No
susan.davis264@gmail.com,Male,No,18 years old,Single Parent,Yes,less than 1 year,Oranbo,"Less than Php9,520",LDS Mormon,BSA,Irregular,Yes,Yes,No,Private,TVL Track,No
susan.flores@gmail.com,Female,No,25 years old and above,Single Parent,No,less than 1 year,Teresa,"Between Php9,520 to Php21,194",Seventh-Day Adventist,BSIT,Irregular,No,No,No,Private,HUMSS,Yes
susan.hill707@gmail.com,Female,No,25 years old and above,Single,Yes,26 years and above,San Antonio,"From Php219,140 and up",The Church of Jesus Christ of Latter-Day Saints,BSCS,Irregular,No,Yes,No,Public,Sports Track,No
susan.jackson246@gmail.com,Male,No,below 18 years old,Widower,Yes,less than 1 year,Palatiw,"Less than Php9,520",Methodist,BSA,Regular,No,No,No,Private,GAS,No
susan.jackson809@gmail.com,Male,No,23 years old,Single,Yes,11 - 15 years,Buting,"Between Php43,839 to Php76,669",No Religion,BEED,Regular,No,No,No,Public,TVL Track,No
susan.johnson969@gmail.com,Male,No,19 years old,Separated,No,less than 1 year,Sumilang,"Less than Php9,520",Iglesia Ni Cristo,BSHM,Regular,No,No,No,Public,STEM,Yes
susan.jones889@gmail.com,Male,No,18 years old,Single Parent,No,less than 1 year,Cavite,"Less than Php9,520",World Mission Society Church of God,BSN,Regular,Yes,No,No,Public,ABM,No
susan.king115@gmail.com,Male,No,22 years old,Separated,Yes,less than 1 year,Santa Lucia,"Between Php21,195 to Php43,838",Agnostic,BSHM,Regular,No,No,No,Public,Sports Track,No
susan.king@gmail.com,Male,No,24 years old,Single,Yes,26 years and above,Palatiw,"From Php219,140 and up",Born - Again Christian,BEED,Regular,Yes,No,No,Public,GAS,No
susan.lewis75@gmail.com,Male,No,22 years old,Single,Yes,6 - 10 years,Antipolo,"Less than Php9,520",Roman Catholic,BSN,Irregular,No,No,No,Public,TVL Track,No
susan.martin361@gmail.com,Female,No,20 years old,Separated,No,less than 1 year,Kapitolyo,"Less than Php9,520",Members Church of God International,BSA,Irregular,No,Yes,No,Public,GAS,No
susan.mitchell20@gmail.com,Female,No,below 18 years old,Married,Yes,less than 1 year,Sumilang,"Less than Php9,520",Seventh-Day Adventist,BSA,Regular,No,No,No,Public,HUMSS,No
susan.ramirez656@gmail.com,Female,No,20 years old,Separated,No,less than 1 year,Buting,"Between Php21,195 to Php43,838",Jehovah's Witness,ABPSYCH,Irregular,No,No,No,Public,GAS,No
susan.rodriguez25@gmail.com,Male,No,21 years old,Separated,No,less than 1 year,Bagong Ilog,"From Php219,140 and up",Islam,BSCS,Irregular,No,No,No,Private,TVL Track,No
susan.smith221@gmail.com,Male,No,below 18 years old,Single,Yes,less than 1 year,Maybunga,"From Php219,140 and up",Members Church of God International,ABPSYCH,Regular,No,No,Yes,Public,STEM,No
susan.smith@gmail.com,Female,No,20 years old,Married,Yes,11 - 15 years,Palatiw,"Between Php9,520 to Php21,194",The Church of Jesus Christ of Latter-Day Saints,BSED-MATH,Regular,No,No,No,Private,STEM,No
susan.thomas@gmail.com,Female,No,below 18 years old,Widower,Yes,less than 1 year,Bulacan,"From Php219,140 and up",Undetermined,BSCS,Regular,No,No,No,Private,STEM,Yes
susan.thompson865@gmail.com,Male,No,20 years old,Separated,Yes,6 - 10 years,"Montalban, Rizal","Less than Php9,520",Undetermined,BSED-MATH,Regular,No,No,No,Private,ABM,No
susan.torres@gmail.com,Male,No,20 years old,Widower,Yes,less than 1 year,Kapitolyo,"Between Php9,520 to Php21,194",The Church of Jesus Christ of Latter-Day Saints,BSED-FIL,Regular,No,No,No,Private,ABM,No
susan.walker558@gmail.com,Female,Yes,24 years old,Widower,No,less than 1 year,Manggahan,"Between Php131,485 to Php219,140",Agnostic,BSED-ENG,Regular,No,No,No,Public,GAS,No
susan.white20@gmail.com,Female,No,18 years old,Married,Yes,1 - 5 years,Bagong Ilog,"Between Php21,195 to Php43,838",Members Church of God International,BSCS,Irregular,No,No,No,Public,GAS,No
susan.williams452@gmail.com,Male,No,25 years old and above,Single,No,less than 1 year,Rosario,"Less than Php9,520",Agnostic,BSED-MATH,Regular,No,No,No,Public,GAS,No
susan.wright@gmail.com,Male,No,23 years old,Married,No,less than 1 year,"Montalban, Rizal","From Php219,140 and up",Baptist,BSECE,Regular,No,No,No,Public,Sports Track,No
t.adams@gmail.com,Male,No,25 years old and above,Separated,Yes,1 - 5 years,Ugong,"Less than Php9,520",Methodist,BSIT,Regular,Yes,No,No,Private,GAS,No
t.allen@gmail.com,Female,No,21 years old,Single,Yes,6 - 10 years,Manggahan,"Between Php21,195 to Php43,838",Aglipay,ABPSYCH,Regular,No,Yes,No,Public,HUMSS,No
t.brown@gmail.com,Male,No,23 years old,Single Parent,Yes,6 - 10 years,Palatiw,"Between Php21,195 to Php43,838",Protestant/Pentecostal,BSED-ENG,Regular,No,Yes,No,Private,TVL Track,No
t.clark@gmail.com,Male,No,22 years old,Living with Partner,Yes,16 - 20 years,Santa Rosa,"Less than Php9,520",Agnostic,BSIT,Regular,Yes,No,No,Private,TVL Track,No
t.flores@gmail.com,Female,No,25 years old and above,Single Parent,Yes,16 - 20 years,Sagad,"Less than Php9,520",No Religion,BSECE,Irregular,No,No,No,Public,HUMSS,No
t.hernandez@gmail.com,Female,No,24 years old,Single Parent,Yes,1 - 5 years,Santo Tomas,"Between Php76,670 to Php131,484",Undetermined,BSA,Irregular,No,No,No,Public,STEM,No
t.jones@gmail.com,Female,No,24 years old,Married,No,less than 1 year,Kapitolyo,"Between Php21,195 to Php43,838",Agnostic,ABPSYCH,Regular,No,No,No,Public,ABM,No
t.king@gmail.com,Female,No,20 years old,Widower,Yes,less than 1 year,Pateros,"Between Php76,670 to Php131,484",Baptist,BSN,Regular,Yes,No,No,Private,TVL Track,No
t.martin@gmail.com,Male,No,20 years old,Married,Yes,1 - 5 years,Malinao,"Between Php131,485 to Php219,140",Agnostic,BSHM,Regular,No,No,No,Private,GAS,No
t.moore@gmail.com,Female,No,25 years old and above,Married,No,less than 1 year,San Nicolas,"Between Php9,520 to Php21,194",The Church of Jesus Christ of Latter-Day Saints,BSED-MATH,Regular,No,No,No,Private,STEM,No
t.nelson@gmail.com,Female,No,19 years old,Separated,Yes,1 - 5 years,Maybunga,"Between Php21,195 to Php43,838",Undetermined,BEED,Regular,No,No,No,Public,GAS,No
t.rivera@gmail.com,Female,No,19 years old,Single,Yes,1 - 5 years,"Montalban, Rizal","Between Php9,520 to Php21,194",Aglipay,ABPSYCH,Regular,Yes,Yes,No,Public,ABM,No
t.scott@gmail.com,Female,No,23 years old,Single Parent,Yes,less than 1 year,"Montalban, Rizal","Between Php43,839 to Php76,669",Iglesia Ni Cristo,ABPSYCH,Irregular,No,No,No,Private,ABM,No
t.wright@gmail.com,Male,No,22 years old,Widower,Yes,1 - 5 years,Kalawaan,"From Php219,140 and up",World Mission Society Church of God,BSED-FIL,Regular,No,No,No,Private,ABM,No
thomas.adams@gmail.com,Female,No,18 years old,Married,Yes,1 - 5 years,Marikina City,"From Php219,140 and up",LDS Mormon,BSA,Regular,No,No,No,Public,ABM,No
thomas.allen@gmail.com,Male,No,18 years old,Single,Yes,less than 1 year,Caniogan,"Between Php21,195 to Php43,838",Iglesia Ni Cristo,BSED-ENG,Regular,No,Yes,No,Public,STEM,No
thomas.clark461@gmail.com,Male,No,24 years old,Living with Partner,Yes,21 - 25 years,Santa Cruz,"Between Php76,670 to Php131,484",Jehovah's Witness,BSA,Regular,No,No,No,Private,HUMSS,No
thomas.clark483@gmail.com,Male,No,20 years old,Widower,Yes,1 - 5 years,San Joaquin,"Between Php9,520 to Php21,194",No Religion,BSBA,Regular,No,No,No,Public,TVL Track,No
thomas.clark@gmail.com,Male,No,22 years old,Single Parent,Yes,1 - 5 years,Santo Tomas,"Less than Php9,520",LDS Mormon,BSBA,Irregular,No,No,No,Private,ABM,No
thomas.flores@gmail.com,Female,No,19 years old,Married,Yes,6 - 10 years,Santa Cruz,"Between Php131,485 to Php219,140",Agnostic,BSA,Regular,No,Yes,No,Private,HUMSS,No
thomas.garcia849@gmail.com,Female,No,20 years old,Single Parent,No,less than 1 year,"Montalban, Rizal","Between Php43,839 to Php76,669",The Church of Jesus Christ of Latter-Day Saints,BSED-FIL,Regular,No,No,No,Public,STEM,No
thomas.garcia@gmail.com,Female,No,22 years old,Single,No,less than 1 year,Santolan,"Between Php76,670 to Php131,484",Members Church of God International,ABPSYCH,Irregular,No,No,No,Private,GAS,No
thomas.green@gmail.com,Male,No,23 years old,Single Parent,Yes,21 - 25 years,Rosario,"Between Php9,520 to Php21,194",Aglipay,BEED,Regular,Yes,No,No,Public,HUMSS,No
thomas.hall770@gmail.com,Male,No,22 years old,Single,No,less than 1 year,Mandaluyong City,"Between Php131,485 to Php219,140",Methodist,BSCS,Irregular,No,Yes,No,Public,ABM,No
thomas.harris@gmail.com,Male,Yes,below 18 years old,Married,Yes,less than 1 year,Pinagbuhatan,"Between Php21,195 to Php43,838",Islam,BSED-FIL,Irregular,No,No,No,Public,GAS,No
thomas.hernandez@gmail.com,Male,Yes,25 years old and above,Married,Yes,26 years and above,Maybunga,"Less than Php9,520",No Religion,ABPSYCH,Regular,Yes,Yes,No,Public,Sports Track,Yes
thomas.jackson249@gmail.com,Male,No,25 years old and above,Separated,Yes,21 - 25 years,Manggahan,"Between Php76,670 to Php131,484",Undetermined,BSIT,Regular,Yes,No,No,Private,HUMSS,Yes
thomas.johnson@gmail.com,Male,No,25 years old and above,Married,No,less than 1 year,Manggahan,"Between Php21,195 to Php43,838",Protestant/Pentecostal,BSHM,Regular,No,No,No,Public,Sports Track,No
thomas.jones@gmail.com,Male,Yes,19 years old,Separated,Yes,1 - 5 years,Oranbo,"Between Php131,485 to Php219,140",Members Church of God International,ABPSYCH,Regular,Yes,Yes,No,Private,STEM,No
thomas.king@gmail.com,Male,No,25 years old and above,Single,No,less than 1 year,Taytay,"From Php219,140 and up",World Mission Society Church of God,BSED-FIL,Regular,No,No,No,Private,ABM,No
thomas.lee678@gmail.com,Female,No,21 years old,Separated,Yes,1 - 5 years,Rosario,"Between Php43,839 to Php76,669",Methodist,BSECE,Irregular,No,No,No,Private,ABM,No
thomas.lopez13@gmail.com,Female,No,22 years old,Widower,Yes,1 - 5 years,Marikina City,"Between Php43,839 to Php76,669",No Religion,BSED-MATH,Irregular,No,No,No,Private,ABM,Yes
thomas.martinez@gmail.com,Male,No,22 years old,Living with Partner,Yes,21 - 25 years,Oranbo,"Between Php76,670 to Php131,484",Methodist,BSA,Regular,Yes,No,No,Private,GAS,No
thomas.nguyen450@gmail.com,Female,No,18 years old,Married,Yes,1 - 5 years,Santa Cruz,"Between Php43,839 to Php76,669",Iglesia Ni Cristo,BSED-MATH,Irregular,No,No,No,Public,TVL Track,No
thomas.rivera600@gmail.com,Female,No,18 years old,Single,Yes,1 - 5 years,Sagad,"Between Php9,520 to Php21,194",Iglesia Ni Cristo,BEED,Regular,Yes,No,No,Public,Sports Track,No
thomas.rivera@gmail.com,Male,No,19 years old,Living with Partner,No,less than 1 year,Rosario,"Between Php76,670 to Php131,484",Protestant/Pentecostal,BSIT,Irregular,No,Yes,No,Public,HUMSS,No
thomas.robinson361@gmail.com,Female,No,21 years old,Married,Yes,16 - 20 years,Santolan,"Between Php131,485 to Php219,140",Baptist,BSED-FIL,Regular,No,No,No,Public,GAS,No
thomas.rodriguez879@gmail.com,Female,No,24 years old,Married,No,less than 1 year,Santa Rosa,"Between Php21,195 to Php43,838",World Mission Society Church of God,BSN,Regular,No,Yes,No,Public,ABM,No
thomas.rodriguez@gmail.com,Male,No,18 years old,Living with Partner,No,less than 1 year,Cainta,"Between Php43,839 to Php76,669",Protestant/Pentecostal,ABPSYCH,Irregular,No,No,No,Public,Sports Track,No
thomas.sanchez@gmail.com,Male,No,24 years old,Separated,No,less than 1 year,Oranbo,"Between Php43,839 to Php76,669",Members Church of God International,BSECE,Irregular,Yes,No,No,Public,Sports Track,No
thomas.smith275@gmail.com,Female,No,25 years old and above,Living with Partner,Yes,16 - 20 years,Maybunga,"From Php219,140 and up",LDS Mormon,BSECE,Regular,Yes,No,No,Public,GAS,No
thomas.taylor980@gmail.com,Female,No,23 years old,Separated,No,less than 1 year,Quezon City,"Between Php9,520 to Php21,194",Members Church of God International,ABPSYCH,Regular,Yes,No,No,Public,HUMSS,No
thomas.taylor@gmail.com,Male,No,below 18 years old,Separated,No,less than 1 year,Antipolo,"Less than Php9,520",Born - Again Christian,BSHM,Regular,No,No,No,Private,Sports Track,No
thomas.thomas@gmail.com,Female,No,18 years old,Separated,Yes,1 - 5 years,Rosario,"Between Php43,839 to Php76,669",Members Church of God International,BSECE,Regular,No,No,No,Private,TVL Track,No
thomas.thompson359@gmail.com,Male,No,23 years old,Living with Partner,Yes,16 - 20 years,San Miguel,"Between Php76,670 to Php131,484",Atheist,BSED-MATH,Irregular,No,No,No,Private,TVL Track,No
thomas.thompson484@gmail.com,Male,No,21 years old,Single Parent,Yes,1 - 5 years,Oranbo,"Between Php131,485 to Php219,140",Islam,BSN,Irregular,No,No,Yes,Public,STEM,No
thomas.torres@gmail.com,Male,No,25 years old and above,Widower,Yes,16 - 20 years,San Miguel,"Less than Php9,520",No Religion,BSCS,Regular,No,No,Yes,Public,Sports Track,No
thomas.walker@gmail.com,Male,Yes,20 years old,Living with Partner,Yes,less than 1 year,Manggahan,"Between Php21,195 to Php43,838",Atheist,BSIT,Regular,Yes,No,No,Public,HUMSS,No
thomas.white509@gmail.com,Female,No,below 18 years old,Single,Yes,less than 1 year,Dela Paz,"Between Php43,839 to Php76,669",Protestant/Pentecostal,BSED-ENG,Regular,Yes,No,No,Private,GAS,No
thomas.williams31@gmail.com,Female,No,21 years old,Widower,No,less than 1 year,Binangonan,"From Php219,140 and up",Members Church of God International,BSED-ENG,Regular,Yes,No,No,Private,Sports Track,No
thomas.williams@gmail.com,Female,Yes,23 years old,Widower,No,less than 1 year,Caniogan,"Between Php43,839 to Php76,669",Protestant/Pentecostal,BSCS,Regular,No,No,No,Public,HUMSS,No
thomas.wright@gmail.com,Female,No,24 years old,Single Parent,No,less than 1 year,Santo Tomas,"Between Php9,520 to Php21,194",Iglesia Ni Cristo,BSECE,Regular,No,No,No,Public,STEM,No
w.davis@gmail.com,Male,No,19 years old,Separated,Yes,6 - 10 years,Bambang,"Between Php76,670 to Php131,484",The Church of Jesus Christ of Latter-Day Saints,BSED-ENG,Regular,No,No,No,Public,HUMSS,No
w.garcia@gmail.com,Male,No,18 years old,Married,Yes,1 - 5 years,Kapitolyo,"Between Php43,839 to Php76,669",Atheist,BEED,Regular,No,No,No,Private,TVL Track,No
w.green@gmail.com,Male,No,21 years old,Married,Yes,6 - 10 years,Maybunga,"Between Php131,485 to Php219,140",Protestant/Pentecostal,BSED-FIL,Regular,Yes,No,No,Public,GAS,No
w.harris@gmail.com,Female,No,25 years old and above,Living with Partner,Yes,less than 1 year,Kalawaan,"Less than Php9,520",Iglesia Ni Cristo,BSECE,Regular,No,No,No,Private,TVL Track,No
w.king@gmail.com,Male,No,20 years old,Separated,Yes,1 - 5 years,Malinao,"From Php219,140 and up",Baptist,BEED,Regular,No,No,No,Private,STEM,No
w.lee@gmail.com,Female,No,25 years old and above,Separated,Yes,16 - 20 years,Caniogan,"Between Php76,670 to Php131,484",Undetermined,BSED-ENG,Regular,Yes,Yes,No,Public,GAS,No
w.lewis@gmail.com,Male,Yes,19 years old,Separated,Yes,1 - 5 years,Santa Rosa,"Less than Php9,520",Iglesia Ni Cristo,BSCS,Regular,No,No,No,Public,HUMSS,No
w.lopez@gmail.com,Male,No,19 years old,Single,Yes,1 - 5 years,Sagad,"Between Php21,195 to Php43,838",LDS Mormon,BSECE,Irregular,No,No,No,Public,ABM,No
w.mitchell@gmail.com,Female,No,21 years old,Single Parent,Yes,16 - 20 years,Santo Tomas,"Between Php76,670 to Php131,484",Baptist,BSED-FIL,Irregular,No,No,No,Public,ABM,No
w.moore@gmail.com,Male,Yes,19 years old,Single Parent,Yes,1 - 5 years,Dela Paz,"Between Php9,520 to Php21,194",The Church of Jesus Christ of Latter-Day Saints,BSA,Regular,No,No,No,Private,ABM,Yes
w.nelson@gmail.com,Male,No,20 years old,Widower,No,less than 1 year,Bulacan,"Between Php76,670 to Php131,484",Iglesia Ni Cristo,BSED-ENG,Regular,No,No,No,Public,HUMSS,No
w.nguyen@gmail.com,Female,No,23 years old,Married,No,less than 1 year,"Montalban, Rizal","Between Php76,670 to Php131,484",Jehovah's Witness,BSED-ENG,Irregular,No,No,No,Public,HUMSS,No
w.perez@gmail.com,Female,No,20 years old,Separated,No,less than 1 year,Antipolo,"From Php219,140 and up",Protestant/Pentecostal,BSED-FIL,Regular,No,No,No,Private,ABM,No
w.robinson@gmail.com,Male,No,21 years old,Separated,No,less than 1 year,Bagong Katipunan,"Between Php9,520 to Php21,194",Undetermined,BSBA,Regular,Yes,No,No,Public,TVL Track,No
w.sanchez@gmail.com,Male,No,18 years old,Married,Yes,less than 1 year,Teresa,"Between Php9,520 to Php21,194",Jehovah's Witness,BSED-ENG,Regular,No,No,No,Private,GAS,No
w.scott@gmail.com,Male,Yes,19 years old,Married,Yes,less than 1 year,Palatiw,"From Php219,140 and up",No Religion,BSED-MATH,Regular,Yes,No,No,Private,ABM,No
w.taylor@gmail.com,Female,No,23 years old,Single Parent,Yes,21 - 25 years,Manggahan,"Between Php43,839 to Php76,669",The Church of Jesus Christ of Latter-Day Saints,BSIT,Irregular,Yes,No,No,Public,ABM,No
w.thomas@gmail.com,Female,No,24 years old,Single,No,less than 1 year,Pineda,"Between Php9,520 to Php21,194",Protestant/Pentecostal,BSN,Regular,No,No,No,Public,TVL Track,No
w.walker@gmail.com,Male,No,22 years old,Separated,Yes,11 - 15 years,Bambang,"Between Php21,195 to Php43,838",LDS Mormon,BSED-MATH,Irregular,Yes,Yes,No,Private,HUMSS,No
w.williams@gmail.com,Female,Yes,21 years old,Widower,No,less than 1 year,Ugong,"Between Php43,839 to Php76,669",Protestant/Pentecostal,BEED,Irregular,Yes,No,No,Public,STEM,No
william.adams54@gmail.com,Male,No,24 years old,Single Parent,Yes,6 - 10 years,Cavite,"Between Php9,520 to Php21,194",Members Church of God International,BSECE,Regular,Yes,No,No,Private,HUMSS,Yes
william.adams@gmail.com,Female,Yes,24 years old,Widower,Yes,1 - 5 years,Pinagbuhatan,"Between Php21,195 to Php43,838",Islam,BSED-ENG,Irregular,Yes,No,No,Public,GAS,No
william.allen284@gmail.com,Male,No,21 years old,Separated,Yes,11 - 15 years,Malinao,"Between Php131,485 to Php219,140",Atheist,ABPSYCH,Regular,No,No,No,Public,HUMSS,No
william.allen78@gmail.com,Female,No,19 years old,Widower,No,less than 1 year,Taytay,"Between Php21,195 to Php43,838",Methodist,BSED-MATH,Regular,No,No,Yes,Public,TVL Track,No
william.allen@gmail.com,Male,No,21 years old,Married,No,less than 1 year,"Montalban, Rizal","Between Php43,839 to Php76,669",Aglipay,BSBA,Regular,No,No,No,Public,STEM,No
