email,sex,isLGBTQIA,age,civilStatus,isPasigueno,yearsInPasig,barangay,familyMonthlyIncome,religion,curricularProgram,academicStatus,workingStudent,deansLister,presidentsLister,feederSchool,strandInSHS,isPWD
olivia.thompson618@gmail.com,Female,No,25 years old and above,Widower,No,less than 1 year,Cainta,"Less than Php9,520",Members Church of God International,BSED-MATH,Regular,Yes,No,No,Public,ABM,No
olivia.walker394@gmail.com,Male,No,24 years old,Married,Yes,11 - 15 years,Santolan,"Between Php76,670 to Php131,484",The Church of Jesus Christ of Latter-Day Saints,BSN,Regular,Yes,No,No,Private,GAS,No
olivia.white197@gmail.com,Female,No,20 years old,Single Parent,Yes,16 - 20 years,Bambang,"Between Php43,839 to Php76,669",The Church of Jesus Christ of Latter-Day Saints,BSN,Regular,No,No,No,Public,ABM,No
olivia.white@gmail.com,Male,No,below 18 years old,Single Parent,Yes,26 years and above,Rosario,"From Php219,140 and up",The Church of Jesus Christ of Latter-Day Saints,BSECE,Regular,No,No,No,Public,Sports Track,No
p.adams@gmail.com,Male,No,22 years old,Married,No,less than 1 year,Cavite,"Between Php21,195 to Php43,838",Methodist,BSA,Regular,No,Yes,No,Private,TVL Track,Yes
p.allen@gmail.com,Female,No,24 years old,Separated,Yes,16 - 20 years,Pinagbuhatan,"From Php219,140 and up",Methodist,BSED-FIL,Regular,No,No,No,Public,STEM,No
p.anderson@gmail.com,Male,No,21 years old,Widower,No,less than 1 year,"Montalban, Rizal","Between Php76,670 to Php131,484",Seventh-Day Adventist,BSED-FIL,Irregular,No,No,No,Private,Sports Track,No
p.brown@gmail.com,Male,No,20 years old,Living with Partner,Yes,6 - 10 years,Santa Lucia,"From Php219,140 and up",Protestant/Pentecostal,BSBA,Regular,No,No,No,Public,Sports Track,Yes
p.campbell@gmail.com,Female,No,23 years old,Married,Yes,less than 1 year,Sagad,"Between Php43,839 to Php76,669",Agnostic,BSCS,Regular,Yes,No,No,Public,Sports Track,No
p.clark@gmail.com,Female,No,22 years old,Widower,Yes,less than 1 year,Santa Cruz,"Between Php131,485 to Php219,140",LDS Mormon,BSED-MATH,Irregular,No,No,No,Public,HUMSS,No
p.gonzalez@gmail.com,Male,No,25 years old and above,Single Parent,Yes,less than 1 year,Dela Paz,"Less than Php9,520",Agnostic,BSBA,Regular,No,Yes,No,Public,HUMSS,No
p.green@gmail.com,Female,Yes,18 years old,Living with Partner,Yes,26 years and above,Santa Cruz,"From Php219,140 and up",No Religion,BSA,Regular,No,No,No,Public,GAS,No
p.harris@gmail.com,Male,No,21 years old,Separated,Yes,21 - 25 years,San Antonio,"Between Php76,670 to Php131,484",LDS Mormon,BSA,Irregular,No,Yes,No,Public,HUMSS,No
p.hill@gmail.com,Male,No,23 years old,Single,Yes,16 - 20 years,Bagong Katipunan,"Less than Php9,520",Iglesia Ni Cristo,BSIT,Regular,No,Yes,No,Private,STEM,No
p.lee@gmail.com,Male,Yes,19 years old,Single,No,less than 1 year,Taytay,"Between Php43,839 to Php76,669",Aglipay,BSIT,Regular,Yes,No,No,Private,Sports Track,No
p.lewis@gmail.com,Male,No,20 years old,Single Parent,No,less than 1 year,Cainta,"Between Php76,670 to Php131,484",Aglipay,BSIT,Regular,No,No,No,Private,GAS,No
p.moore@gmail.com,Male,No,22 years old,Living with Partner,Yes,less than 1 year,Kapasigan,"Between Php9,520 to Php21,194",Islam,BSHM,Regular,Yes,No,No,Public,Sports Track,No
p.nelson@gmail.com,Female,No,below 18 years old,Married,No,less than 1 year,Teresa,"Between Php131,485 to Php219,140",Members Church of God International,BSN,Regular,No,No,No,Private,ABM,Yes
p.nguyen@gmail.com,Male,No,19 years old,Single Parent,Yes,21 - 25 years,Dela Paz,"Between Php43,839 to Php76,669",Aglipay,BSECE,Regular,No,No,No,Public,STEM,No
p.perez@gmail.com,Male,Yes,20 years old,Living with Partner,Yes,1 - 5 years,Kapasigan,"Between Php21,195 to Php43,838",Members Church of God International,BSHM,Regular,No,No,No,Private,GAS,No
p.ramirez@gmail.com,Male,No,25 years old and above,Living with Partner,No,less than 1 year,Pateros,"Between Php43,839 to Php76,669",Undetermined,BSCS,Regular,No,No,No,Public,HUMSS,Yes
p.taylor@gmail.com,Male,No,19 years old,Widower,No,less than 1 year,Bulacan,"Between Php131,485 to Php219,140",Baptist,BEED,Regular,No,No,No,Public,Sports Track,No
p.thomas@gmail.com,Male,Yes,23 years old,Living with Partner,No,less than 1 year,Bulacan,"Between Php131,485 to Php219,140",Methodist,BSCS,Regular,No,No,No,Public,Sports Track,No
p.walker@gmail.com,Male,No,23 years old,Single,No,less than 1 year,Cainta,"Between Php43,839 to Php76,669",Baptist,BSED-FIL,Regular,No,No,No,Public,STEM,No
p.wilson@gmail.com,Female,Yes,19 years old,Separated,No,less than 1 year,Bulacan,"Between Php21,195 to Php43,838",Jehovah's Witness,BSIT,Regular,No,Yes,No,Public,STEM,No
p.wright@gmail.com,Male,Yes,25 years old and above,Widower,No,less than 1 year,"Montalban, Rizal","Between Php76,670 to Php131,484",Roman Catholic,BSN,Regular,No,No,No,Private,STEM,No
p.young@gmail.com,Female,No,25 years old and above,Living with Partner,Yes,less than 1 year,Kapasigan,"Between Php9,520 to Php21,194",Seventh-Day Adventist,BSECE,Regular,No,No,No,Private,Sports Track,No
patricia.adams@gmail.com,Female,No,23 years old,Living with Partner,Yes,26 years and above,Sagad,"From Php219,140 and up",Seventh-Day Adventist,BSHM,Regular,No,No,No,Public,TVL Track,No
patricia.allen689@gmail.com,Female,No,24 years old,Single,Yes,16 - 20 years,Kapasigan,"From Php219,140 and up",LDS Mormon,BSED-ENG,Regular,No,No,No,Private,TVL Track,No
patricia.anderson@gmail.com,Male,No,18 years old,Separated,Yes,26 years and above,Palatiw,"Between Php9,520 to Php21,194",Methodist,BSECE,Irregular,No,No,No,Public,Sports Track,No
patricia.baker988@gmail.com,Male,No,18 years old,Single,No,less than 1 year,Taguig City,"Between Php21,195 to Php43,838",Born - Again Christian,BSCS,Regular,No,No,No,Public,Sports Track,No
patricia.campbell456@gmail.com,Female,No,23 years old,Single Parent,Yes,6 - 10 years,San Antonio,"From Php219,140 and up",Undetermined,BSBA,Regular,Yes,No,No,Private,GAS,No
patricia.campbell@gmail.com,Male,No,19 years old,Separated,Yes,26 years and above,Pineda,"From Php219,140 and up",Undetermined,BSA,Regular,No,No,No,Public,HUMSS,No
patricia.clark602@gmail.com,Female,No,25 years old and above,Single Parent,Yes,6 - 10 years,Bagong Ilog,"Between Php131,485 to Php219,140",Members Church of God International,BSED-MATH,Regular,Yes,No,No,Public,HUMSS,No
patricia.clark@gmail.com,Female,Yes,below 18 years old,Widower,Yes,16 - 20 years,Pineda,"Between Php131,485 to Php219,140",World Mission Society Church of God,BSED-ENG,Irregular,No,No,No,Public,STEM,No
patricia.davis@gmail.com,Female,Yes,21 years old,Single Parent,Yes,16 - 20 years,Pinagbuhatan,"Between Php21,195 to Php43,838",Agnostic,BSA,Regular,Yes,No,No,Private,GAS,No
patricia.flores@gmail.com,Male,No,18 years old,Single,No,less than 1 year,Catanduanes,"From Php219,140 and up",Roman Catholic,BSCS,Regular,No,No,No,Public,TVL Track,No
patricia.green391@gmail.com,Female,No,23 years old,Single,No,less than 1 year,Marikina City,"Less than Php9,520",Seventh-Day Adventist,BSED-ENG,Irregular,No,Yes,No,Public,HUMSS,No
patricia.hall@gmail.com,Male,No,20 years old,Living with Partner,Yes,less than 1 year,Kalawaan,"From Php219,140 and up",Born - Again Christian,BSED-FIL,Irregular,No,No,No,Public,GAS,No
patricia.jackson@gmail.com,Female,No,24 years old,Living with Partner,Yes,26 years and above,Santolan,"Less than Php9,520",Aglipay,BSHM,Regular,No,No,No,Private,GAS,No
patricia.johnson@gmail.com,Female,No,18 years old,Widower,Yes,1 - 5 years,Dela Paz,"Between Php43,839 to Php76,669",Baptist,BSECE,Regular,Yes,No,No,Public,TVL Track,No
patricia.jones410@gmail.com,Male,No,below 18 years old,Single Parent,Yes,11 - 15 years,Bambang,"From Php219,140 and up",Atheist,BEED,Regular,No,No,No,Private,STEM,No
patricia.king349@gmail.com,Female,No,19 years old,Widower,Yes,16 - 20 years,Santa Cruz,"Between Php76,670 to Php131,484",Seventh-Day Adventist,BSED-FIL,Regular,Yes,No,No,Public,Sports Track,No
patricia.king880@gmail.com,Male,No,21 years old,Married,No,less than 1 year,Marikina City,"Between Php9,520 to Php21,194",Jehovah's Witness,BSECE,Regular,No,No,No,Public,Sports Track,No
patricia.king@gmail.com,Female,Yes,24 years old,Married,Yes,6 - 10 years,San Antonio,"Between Php21,195 to Php43,838",The Church of Jesus Christ of Latter-Day Saints,BSN,Regular,No,Yes,No,Public,HUMSS,No
patricia.lee464@gmail.com,Female,No,21 years old,Widower,Yes,26 years and above,Palatiw,"Between Php9,520 to Php21,194",Baptist,BSECE,Regular,No,Yes,No,Private,ABM,Yes
patricia.lee537@gmail.com,Female,No,18 years old,Single,Yes,1 - 5 years,Kalawaan,"Between Php76,670 to Php131,484",LDS Mormon,BSA,Regular,No,No,No,Public,TVL Track,No
patricia.lee991@gmail.com,Female,No,19 years old,Single Parent,No,less than 1 year,Cavite,"Between Php131,485 to Php219,140",Seventh-Day Adventist,BSN,Regular,No,No,No,Public,ABM,No
patricia.lopez507@gmail.com,Female,Yes,24 years old,Widower,Yes,less than 1 year,Sagad,"Between Php21,195 to Php43,838",World Mission Society Church of God,BEED,Irregular,No,No,No,Public,HUMSS,No
patricia.martinez@gmail.com,Female,No,22 years old,Widower,Yes,11 - 15 years,San Nicolas,"Between Php76,670 to Php131,484",Jehovah's Witness,BSBA,Irregular,No,No,No,Private,GAS,No
patricia.nelson437@gmail.com,Female,No,18 years old,Married,Yes,16 - 20 years,Caniogan,"Between Php9,520 to Php21,194",Baptist,BSIT,Regular,No,No,No,Public,HUMSS,No
patricia.nguyen@gmail.com,Female,No,below 18 years old,Single Parent,Yes,16 - 20 years,Maybunga,"Between Php76,670 to Php131,484",Jehovah's Witness,BSED-MATH,Irregular,No,No,No,Public,TVL Track,No
patricia.perez@gmail.com,Male,No,below 18 years old,Married,Yes,11 - 15 years,Bagong Katipunan,"Between Php21,195 to Php43,838",Roman Catholic,BSED-ENG,Regular,No,No,No,Public,HUMSS,No
patricia.ramirez@gmail.com,Female,No,18 years old,Single Parent,Yes,26 years and above,Sagad,"Between Php9,520 to Php21,194",Methodist,BSED-ENG,Regular,No,No,No,Public,GAS,No
patricia.rivera@gmail.com,Male,No,21 years old,Separated,Yes,less than 1 year,San Jose,"Between Php43,839 to Php76,669",Agnostic,BSED-FIL,Irregular,No,Yes,No,Public,HUMSS,No
patricia.robinson@gmail.com,Female,No,24 years old,Single Parent,Yes,6 - 10 years,Buting,"Between Php43,839 to Php76,669",Protestant/Pentecostal,BSN,Regular,No,Yes,No,Public,GAS,No
patricia.rodriguez478@gmail.com,Male,No,below 18 years old,Single Parent,Yes,1 - 5 years,Santolan,"Between Php76,670 to Php131,484",Islam,BSED-MATH,Regular,No,No,No,Private,STEM,No
patricia.rodriguez@gmail.com,Male,No,22 years old,Single Parent,Yes,1 - 5 years,Kapasigan,"Between Php76,670 to Php131,484",Members Church of God International,BSED-FIL,Regular,No,No,No,Private,GAS,No
patricia.scott525@gmail.com,Male,No,23 years old,Single,No,less than 1 year,Cainta,"Between Php9,520 to Php21,194",Undetermined,BSA,Irregular,No,Yes,No,Private,STEM,No
patricia.taylor@gmail.com,Female,No,below 18 years old,Single,Yes,26 years and above,Santa Cruz,"Less than Php9,520",Roman Catholic,BSBA,Regular,Yes,No,No,Private,STEM,No
patricia.thomas134@gmail.com,Female,No,24 years old,Single,Yes,21 - 25 years,Bagong Katipunan,"Between Php21,195 to Php43,838",Roman Catholic,BEED,Regular,No,No,No,Public,TVL Track,No
patricia.thompson146@gmail.com,Female,No,22 years old,Separated,Yes,6 - 10 years,Sagad,"Between Php43,839 to Php76,669",Jehovah's Witness,BSIT,Regular,No,No,No,Private,STEM,No
patricia.thompson@gmail.com,Male,No,19 years old,Married,Yes,26 years and above,Kalawaan,"Less than Php9,520",Agnostic,BSED-MATH,Irregular,No,No,No,Public,GAS,No
patricia.torres@gmail.com,Male,Yes,18 years old,Married,Yes,16 - 20 years,Malinao,"Between Php21,195 to Php43,838",LDS Mormon,BSED-FIL,Irregular,No,No,No,Private,STEM,No
patricia.walker363@gmail.com,Male,No,23 years old,Single Parent,Yes,26 years and above,Ugong,"From Php219,140 and up",Born - Again Christian,BEED,Irregular,No,No,No,Private,STEM,No
patricia.white@gmail.com,Male,No,23 years old,Married,Yes,11 - 15 years,San Antonio,"Less than Php9,520",Islam,BSED-MATH,Regular,No,No,No,Public,STEM,No
patricia.williams@gmail.com,Female,No,19 years old,Widower,Yes,21 - 25 years,San Miguel,"Less than Php9,520",Agnostic,BSHM,Regular,No,No,No,Private,ABM,No
patricia.wilson468@gmail.com,Male,No,19 years old,Single Parent,No,less than 1 year,Quezon City,"Between Php21,195 to Php43,838",Born - Again Christian,BEED,Regular,No,No,No,Public,ABM,No
patricia.wilson@gmail.com,Female,No,23 years old,Married,Yes,less than 1 year,Dela Paz,"Between Php9,520 to Php21,194",Protestant/Pentecostal,BSED-MATH,Regular,No,No,No,Private,Sports Track,No
patricia.wright114@gmail.com,Male,No,18 years old,Married,No,less than 1 year,Teresa,"Between Php21,195 to Php43,838",Baptist,BSED-MATH,Irregular,No,No,No,Private,TVL Track,No
patricia.wright123@gmail.com,Female,No,20 years old,Living with Partner,Yes,21 - 25 years,Kapasigan,"Between Php43,839 to Php76,669",Born - Again Christian,BSED-ENG,Regular,No,Yes,No,Public,TVL Track,No
patricia.wright523@gmail.com,Male,No,19 years old,Married,No,less than 1 year,Pateros,"Between Php76,670 to Php131,484",LDS Mormon,BSED-MATH,Regular,Yes,No,No,Private,ABM,No
patricia.wright@gmail.com,Female,No,18 years old,Single,Yes,less than 1 year,Sumilang,"Between Php43,839 to Php76,669",Atheist,BSED-MATH,Regular,No,No,No,Private,HUMSS,No
patricia.young497@gmail.com,Male,No,23 years old,Single Parent,Yes,1 - 5 years,Bambang,"Between Php131,485 to Php219,140",Atheist,BSHM,Regular,No,No,Yes,Public,ABM,No
r.adams@gmail.com,Male,No,21 years old,Widower,Yes,6 - 10 years,Santolan,"Between Php43,839 to Php76,669",Roman Catholic,BSED-MATH,Regular,No,No,No,Private,ABM,No
r.allen@gmail.com,Female,No,23 years old,Married,Yes,21 - 25 years,Malinao,"From Php219,140 and up",Jehovah's Witness,ABPSYCH,Regular,No,No,No,Public,ABM,No
r.davis@gmail.com,Male,No,19 years old,Widower,Yes,1 - 5 years,Kapasigan,"From Php219,140 and up",The Church of Jesus Christ of Latter-Day Saints,BSECE,Regular,Yes,No,No,Private,GAS,No
r.flores@gmail.com,Male,No,below 18 years old,Separated,Yes,11 - 15 years,San Antonio,"Between Php43,839 to Php76,669",Members Church of God International,BSECE,Irregular,No,No,No,Public,Sports Track,No
r.gonzalez@gmail.com,Male,No,19 years old,Widower,Yes,26 years and above,Malinao,"Between Php9,520 to Php21,194",Roman Catholic,BSA,Irregular,Yes,No,No,Public,TVL Track,No
r.green@gmail.com,Male,No,below 18 years old,Married,Yes,1 - 5 years,Kalawaan,"Between Php9,520 to Php21,194",Aglipay,BEED,Regular,Yes,No,No,Public,TVL Track,No
r.hall@gmail.com,Male,No,25 years old and above,Separated,Yes,1 - 5 years,Pinagbuhatan,"Less than Php9,520",Roman Catholic,BEED,Irregular,No,No,No,Public,STEM,No
r.harris@gmail.com,Female,No,below 18 years old,Single,Yes,11 - 15 years,Santo Tomas,"Between Php9,520 to Php21,194",Born - Again Christian,BSED-ENG,Irregular,No,No,No,Private,HUMSS,No
r.hernandez@gmail.com,Female,No,24 years old,Living with Partner,Yes,less than 1 year,Manggahan,"Less than Php9,520",LDS Mormon,BSCS,Regular,Yes,No,No,Public,HUMSS,No
r.hill@gmail.com,Male,No,22 years old,Married,Yes,6 - 10 years,Santa Rosa,"Between Php76,670 to Php131,484",Atheist,BSN,Regular,Yes,No,Yes,Public,HUMSS,No
r.jackson@gmail.com,Female,No,20 years old,Single,Yes,less than 1 year,Kapasigan,"From Php219,140 and up",Baptist,BSIT,Regular,Yes,Yes,No,Public,STEM,No
r.jones@gmail.com,Male,No,22 years old,Single Parent,Yes,26 years and above,Sagad,"Between Php21,195 to Php43,838",Islam,BSED-MATH,Irregular,No,No,No,Private,TVL Track,No
r.king@gmail.com,Female,No,25 years old and above,Separated,Yes,1 - 5 years,San Jose,"Between Php9,520 to Php21,194",Seventh-Day Adventist,BSA,Regular,No,No,No,Private,STEM,No
r.lee@gmail.com,Female,No,25 years old and above,Widower,No,less than 1 year,Catanduanes,"Between Php9,520 to Php21,194",Members Church of God International,BSED-FIL,Regular,Yes,No,No,Public,TVL Track,No
r.lewis@gmail.com,Male,No,18 years old,Living with Partner,Yes,21 - 25 years,Bagong Katipunan,"Between Php76,670 to Php131,484",No Religion,BSHM,Regular,Yes,No,No,Public,Sports Track,Yes
r.lopez@gmail.com,Female,No,25 years old and above,Single,Yes,1 - 5 years,Bagong Ilog,"Less than Php9,520",Jehovah's Witness,ABPSYCH,Regular,No,No,No,Public,GAS,No
r.martin@gmail.com,Male,Yes,19 years old,Single,Yes,6 - 10 years,San Miguel,"Between Php9,520 to Php21,194",Islam,BSECE,Regular,No,No,No,Public,ABM,No
r.martinez@gmail.com,Male,No,25 years old and above,Living with Partner,Yes,1 - 5 years,San Antonio,"Between Php76,670 to Php131,484",No Religion,ABPSYCH,Regular,No,No,No,Public,ABM,No
r.miller@gmail.com,Male,No,20 years old,Living with Partner,Yes,11 - 15 years,Oranbo,"Between Php43,839 to Php76,669",No Religion,BSN,Irregular,No,No,Yes,Public,HUMSS,No
r.nelson@gmail.com,Female,No,24 years old,Separated,Yes,16 - 20 years,Santolan,"Between Php76,670 to Php131,484",Atheist,BSHM,Regular,No,No,No,Public,STEM,No
r.ramirez@gmail.com,Female,No,20 years old,Single,Yes,1 - 5 years,Sumilang,"Between Php21,195 to Php43,838",Aglipay,BSED-ENG,Regular,Yes,No,No,Public,Sports Track,No
r.rivera@gmail.com,Male,No,21 years old,Widower,Yes,6 - 10 years,Malinao,"Between Php21,195 to Php43,838",The Church of Jesus Christ of Latter-Day Saints,BSBA,Irregular,Yes,No,No,Public,HUMSS,No
r.robinson@gmail.com,Male,No,25 years old and above,Separated,Yes,less than 1 year,Santolan,"Between Php43,839 to Php76,669",Born - Again Christian,BSED-FIL,Irregular,No,No,No,Public,STEM,No
r.rodriguez@gmail.com,Male,No,19 years old,Living with Partner,Yes,less than 1 year,San Nicolas,"Between Php21,195 to Php43,838",Baptist,BSED-ENG,Regular,Yes,No,No,Private,TVL Track,No
r.sanchez@gmail.com,Female,No,23 years old,Married,Yes,6 - 10 years,Manggahan,"Between Php21,195 to Php43,838",No Religion,BSA,Regular,No,No,No,Public,Sports Track,No
r.scott@gmail.com,Male,No,25 years old and above,Widower,Yes,21 - 25 years,Maybunga,"Between Php131,485 to Php219,140",No Religion,BSED-ENG,Regular,No,Yes,No,Public,HUMSS,No
r.taylor@gmail.com,Male,No,21 years old,Living with Partner,No,less than 1 year,Marikina City,"Less than Php9,520",Atheist,BSED-MATH,Regular,No,No,No,Public,STEM,No
r.thomas@gmail.com,Female,No,25 years old and above,Single,No,less than 1 year,"Montalban, Rizal","Between Php76,670 to Php131,484",Seventh-Day Adventist,BEED,Irregular,No,No,No,Private,ABM,No
r.thompson@gmail.com,Male,Yes,20 years old,Single Parent,No,less than 1 year,"Montalban, Rizal","Between Php76,670 to Php131,484",LDS Mormon,ABPSYCH,Regular,No,No,No,Public,GAS,No
r.walker@gmail.com,Female,Yes,22 years old,Single Parent,Yes,16 - 20 years,Santa Cruz,"Between Php76,670 to Php131,484",Atheist,BSN,Irregular,No,No,No,Public,GAS,No
r.williams@gmail.com,Female,No,20 years old,Widower,No,less than 1 year,"Montalban, Rizal","From Php219,140 and up",Islam,BSHM,Regular,No,No,No,Private,GAS,No
r.wright@gmail.com,Female,No,18 years old,Single Parent,No,less than 1 year,Marikina City,"From Php219,140 and up",The Church of Jesus Christ of Latter-Day Saints,BSED-MATH,Irregular,Yes,No,No,Private,TVL Track,Yes
r.young@gmail.com,Female,No,23 years old,Living with Partner,Yes,less than 1 year,Pineda,"Between Php43,839 to Php76,669",Iglesia Ni Cristo,BSED-ENG,Regular,Yes,No,No,Public,STEM,No
richard.adams149@gmail.com,Male,No,19 years old,Separated,No,less than 1 year,Quezon City,"Between Php131,485 to Php219,140",World Mission Society Church of God,ABPSYCH,Irregular,No,No,No,Private,HUMSS,No
richard.adams@gmail.com,Female,No,20 years old,Single,Yes,less than 1 year,Sagad,"From Php219,140 and up",Iglesia Ni Cristo,ABPSYCH,Regular,Yes,No,No,Private,STEM,No
